SUFFIX,POP100,GEOID,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY
,66,480370111011028,+33.4050422,1028,0,48,1028,210701006768677,BK,+33.4050422,S,Block 1028,4066670,011101,-094.1088920,1,1301107,38,-094.1088920,G5040,L,U,037
,316,480396636001020,+29.0451632,1020,0,48,1020,210701001729979,BK,+29.0451632,S,Block 1020,4077127,663600,-095.4229640,1,346051,139,-095.4229640,G5040,L,U,039
,35,480396611003000,+29.4543552,3000,0,48,3000,210701001733382,BK,+29.4543552,S,Block 3000,6750656,661100,-095.2292161,3,569032,13,-095.2292161,G5040,L,U,039
,26,480396631002036,+29.0681556,2036,0,48,2036,210701001729838,BK,+29.0681556,S,Block 2036,3890160,663100,-095.4194711,2,222377,1,-095.4194711,G5040,L,U,039
,96,480396604023003,+29.5650680,3003,0,48,3003,210701001730875,BK,+29.5650680,S,Block 3003,7826897,660402,-095.2743159,3,344276,40,-095.2743159,G5040,L,U,039
,253,480396607041007,+29.5495294,1007,0,48,1007,210701001730867,BK,+29.5495294,S,Block 1007,7826271,660704,-095.3658338,1,96442,77,-095.3658338,G5040,L,U,039
,334,480396621003016,+29.1767671,3016,0,48,3016,210701001733421,BK,+29.1767671,S,Block 3016,3997723,662100,-095.4509901,3,653621,109,-095.4509901,G5040,L,U,039
,175,480396607053003,+29.5510053,3003,0,48,3003,210701001729903,BK,+29.5510053,S,Block 3003,7674041,660705,-095.3452432,3,83437,52,-095.3452432,G5040,L,U,039
,1235,480396606032002,+29.5754345,2002,0,48,2002,210701001733451,BK,+29.5754345,S,Block 2002,6355309,660603,-095.4123949,2,364689,632,-095.4123949,G5040,L,U,039
,0,480396606031003,+29.5812577,1003,0,48,1003,210701001731716,BK,+29.5812577,S,Block 1003,5883532,660603,-095.3956530,1,264604,0,-095.3956530,G5040,L,U,039
,284,480396637001002,+29.0660945,1002,0,48,1002,210701001729839,BK,+29.0660945,S,Block 1002,3890161,663700,-095.4098310,1,528269,95,-095.4098310,G5040,L,U,039
,506,480396606121007,+29.5512740,1007,0,48,1007,210701001731510,BK,+29.5512740,S,Block 1007,4000135,660612,-095.4030007,1,754878,149,-095.4030007,G5040,L,U,039
,16,480396604011014,+29.5646540,1014,0,48,1014,210701001727321,BK,+29.5646540,S,Block 1014,6965531,660401,-095.2844440,1,23994,1,-095.2844440,G5040,L,U,039
,8,480396624001015,+29.1630471,1015,0,48,1015,210701001733298,BK,+29.1630471,S,Block 1015,4067082,662400,-095.4296527,1,14701,4,-095.4296527,G5040,L,U,039
,54,480396628004004,+29.0430772,4004,0,48,4004,210701001727032,BK,+29.0430772,S,Block 4004,4342854,662800,-095.7094793,4,172044,47,-095.7094793,G5040,L,R,039
,120,480396603012000,+29.5517105,2000,0,48,2000,210701001727147,BK,+29.5517105,S,Block 2000,3115847,660301,-095.2618872,2,533649,60,-095.2618872,G5040,L,U,039
,30,480396604011006,+29.5683641,1006,0,48,1006,210701001732894,BK,+29.5683641,S,Block 1006,4163111,660401,-095.2833866,1,22563,19,-095.2833866,G5040,L,U,039
,0,480410007004026,+30.6638446,4026,0,48,4026,210701000845122,BK,+30.6638446,S,Block 4026,373619,000700,-096.3648089,4,39467,0,-096.3648089,G5040,L,U,041
,111,480410001051014,+30.6737554,1014,0,48,1014,210701000845646,BK,+30.6737554,S,Block 1014,9852,000105,-096.3123729,1,676332,49,-096.3123729,G5040,L,U,041
,317,480410001061004,+30.7985180,1004,817294,48,1004,210701000847235,BK,+30.7880866,S,Block 1004,208590,000106,-096.2043672,1,52350441,96,-096.1906601,G5040,B,R,041
,14,480410010021011,+30.6389902,1011,0,48,1011,210701000847298,BK,+30.6389902,S,Block 1011,1110750,001002,-096.3547382,1,14699,5,-096.3547382,G5040,L,U,041
,0,480410007002002,+30.6731464,2002,0,48,2002,210701000846021,BK,+30.6731464,S,Block 2002,370894,000700,-096.3649441,2,16109,0,-096.3649441,G5040,L,U,041
,183,480410020011024,+30.6281414,1024,0,48,1024,210701000847616,BK,+30.6281414,S,Block 1024,371540,002001,-096.2988896,1,171339,72,-096.2988896,G5040,L,U,041
,0,480410020252001,+30.5619787,2001,0,48,2001,210701000847364,BK,+30.5619787,S,Block 2001,1528949,002025,-096.2645809,2,174796,0,-096.2645809,G5040,L,U,041
,304,480410020061009,+30.5694032,1009,0,48,1009,210701000846814,BK,+30.5694032,S,Block 1009,236861,002006,-096.3059722,1,299958,133,-096.3059722,G5040,L,U,041
,118,480410020181011,+30.5588094,1011,0,48,1011,210701000844419,BK,+30.5588094,S,Block 1011,122123,002018,-096.2906334,1,83506,35,-096.2906334,G5040,L,U,041
,27,480410021001001,+30.6296677,1001,0,48,1001,210701000847272,BK,+30.6296677,S,Block 1001,227551,002100,-096.3435745,1,347464,1,-096.3435745,G5040,L,U,041
,41,480410016082008,+30.6088125,2008,0,48,2008,210701000846125,BK,+30.6088125,S,Block 2008,121220,001608,-096.3320777,2,58946,23,-096.3320777,G5040,L,U,041
,55,480410020212001,+30.5775401,2001,0,48,2001,210701000845298,BK,+30.5775401,S,Block 2001,235300,002021,-096.3320410,2,162837,16,-096.3320410,G5040,L,U,041
,13,480439503001013,+30.3801076,1013,0,48,1013,210701000561436,BK,+30.3801076,S,Block 1013,1257670,950300,-103.6582626,1,158486,2,-103.6582626,G5040,L,R,043
,13,480439503001013,+30.3801076,1013,0,48,1013,210701000561436,BK,+30.3801076,S,Block 1013,1257670,950300,-103.6582626,1,158486,2,-103.6582626,G5040,L,R,043
,7,480439503003043,+30.3647275,3043,0,48,3043,210701000562101,BK,+30.3647275,S,Block 3043,2752174,950300,-103.6649481,3,10305,5,-103.6649481,G5040,L,U,043
,0,480499507002119,+31.7174374,2119,0,48,2119,210701000353636,BK,+31.7174374,S,Block 2119,6410036,950700,-098.9831255,2,6468,0,-098.9831255,G5040,L,U,049
,0,480499507002007,+31.7264033,2007,0,48,2007,210701000347990,BK,+31.7264033,S,Block 2007,3364356,950700,-098.9690083,2,221207,0,-098.9690083,G5040,L,R,049
,5,480519703001055,+30.5278158,1055,0,48,1055,210701000760175,BK,+30.5278158,S,Block 1055,70291,970300,-096.6947646,1,12692,3,-096.6947646,G5040,L,R,051
,3,480539607011004,+30.5772454,1004,24095,48,1004,210701000533039,BK,+30.5773119,S,Block 1004,4449584,960701,-098.2249893,1,1186277,3,-098.2248924,G5040,B,R,053
,0,480539607021019,+30.5957089,1019,0,48,1019,210701000526725,BK,+30.5957089,S,Block 1019,6415746,960702,-098.2701838,1,66383,0,-098.2701838,G5040,L,U,053
,274,480539608012001,+30.5535198,2001,0,48,2001,210701000532620,BK,+30.5535198,S,Block 2001,3400602,960801,-098.2807098,2,1052899,192,-098.2807098,G5040,L,U,053
,27,480559603001017,+29.8825085,1017,0,48,1017,210701000119933,BK,+29.8825085,S,Block 1017,2126514,960300,-097.7069186,1,131605,5,-097.7069186,G5040,L,R,055
,240,480559601021015,+29.8314778,1015,0,48,1015,210701000119126,BK,+29.8314778,S,Block 1015,2753928,960102,-097.6920686,1,9570136,39,-097.6920686,G5040,L,R,055
,80,480559605013029,+29.8846343,3029,0,48,3029,210701000120179,BK,+29.8846343,S,Block 3029,948226,960501,-097.8690016,3,187851,0,-097.8690016,G5040,L,U,055
,0,480570002003028,+28.6111063,3028,0,48,3028,210701000516691,BK,+28.6111063,S,Block 3028,4178201,000200,-096.6268781,3,10125,0,-096.6268781,G5040,L,U,057
,33,480610130041002,+25.9307314,1002,1102,48,1002,210701000974166,BK,+25.9307171,S,Block 1002,638087,013004,-097.5019622,1,52682,13,-097.5019405,G5040,B,U,061
,132,480610135001002,+25.9189831,1002,13682,48,1002,210701000973997,BK,+25.9176270,S,Block 1002,97792,013500,-097.5003837,1,297864,82,-097.5008165,G5040,B,U,061
,2,480610109001033,+26.1912221,1033,0,48,1033,210701000975003,BK,+26.1912221,S,Block 1033,167504,010900,-097.6851775,1,12652,1,-097.6851775,G5040,L,U,061
,11,480610130041011,+25.9270847,1011,0,48,1011,210701000977765,BK,+25.9270847,S,Block 1011,605758,013004,-097.5081644,1,51572,1,-097.5081644,G5040,L,U,061
,348,480610130032011,+25.9411285,2011,0,48,2011,210701000974288,BK,+25.9411285,S,Block 2011,3578946,013003,-097.5051190,2,223307,138,-097.5051190,G5040,L,U,061
,0,480610102051046,+26.2272787,1046,0,48,1046,210701000975493,BK,+26.2272787,S,Block 1046,2633146,010205,-097.6655304,1,28492,0,-097.6655304,G5040,L,U,061
,0,480610135001001,+25.9216132,1001,0,48,1001,210701000978888,BK,+25.9216132,S,Block 1001,2261380,013500,-097.4965639,1,35271,0,-097.4965639,G5040,L,U,061
,0,480610107001011,+26.2027849,1011,0,48,1011,210701000973223,BK,+26.2027849,S,Block 1011,581864,010700,-097.6792414,1,29876,0,-097.6792414,G5040,L,U,061
,200,480610106032012,+26.2092435,2012,0,48,2012,210701000976336,BK,+26.2092435,S,Block 2012,2262597,010603,-097.6912422,2,160539,67,-097.6912422,G5040,L,U,061
,2,480610123013096,+26.1243418,3096,23779,48,3096,210701000974626,BK,+26.1232685,S,Block 3096,638953,012301,-097.3273507,3,6198775,1,-097.3286198,G5040,B,R,061
,12,480610134011034,+25.9095862,1034,0,48,1034,210701000979035,BK,+25.9095862,S,Block 1034,2555468,013401,-097.4874748,1,20333,1,-097.4874748,G5040,L,U,061
,66,480610135001014,+25.9224047,1014,1322,48,1014,210701000979760,BK,+25.9221525,S,Block 1014,1982245,013500,-097.5102639,1,170983,27,-097.5099445,G5040,B,U,061
,59,480610136001002,+25.9256236,1002,0,48,1002,210701000979290,BK,+25.9256236,S,Block 1002,66047,013600,-097.5167936,1,29277,24,-097.5167936,G5040,L,U,061
,611,480610130032010,+25.9378902,2010,0,48,2010,210701000974289,BK,+25.9378902,S,Block 2010,3578947,013003,-097.5051859,2,98325,245,-097.5051859,G5040,L,U,061
,81,480739506002000,+31.9649544,2000,0,48,2000,210701000350985,BK,+31.9649544,S,Block 2000,2921338,950600,-095.2417749,2,826338,34,-095.2417749,G5040,L,U,073
,26,480850317182011,+32.9957190,2011,0,48,2011,210701006379676,BK,+32.9957190,S,Block 2011,2569248,031718,-096.7872423,2,58686,7,-096.7872423,G5040,L,U,085
,26,480850317083004,+32.9886207,3004,0,48,3004,210701006379737,BK,+32.9886207,S,Block 3004,3438091,031708,-096.8047033,3,138069,3,-096.8047033,G5040,L,U,085
,76,480850317191006,+32.9958625,1006,1556,48,1006,210701006379690,BK,+32.9960098,S,Block 1006,2569916,031719,-096.7697786,1,104848,32,-096.7700719,G5040,B,U,085
,163,480850317093001,+33.0001037,3001,0,48,3001,210701006377427,BK,+32.9994683,S,Block 3001,2262024,031709,-096.7819175,3,151764,87,-096.7835005,G5040,L,U,085
,256,480850304032009,+33.1649152,2009,0,48,2009,210701006383982,BK,+33.1649152,S,Block 2009,3368218,030403,-096.8074014,2,356069,86,-096.8074014,G5040,L,U,085
,103,480850316283000,+33.0565863,3000,0,48,3000,210701006382315,BK,+33.0565863,S,Block 3000,3446484,031628,-096.7309231,3,168565,114,-096.7309231,G5040,L,U,085
,103,480850316283000,+33.0565863,3000,0,48,3000,210701006382315,BK,+33.0565863,S,Block 3000,3446484,031628,-096.7309231,3,168565,114,-096.7309231,G5040,L,U,085
,202,480850316363011,+33.0656039,3011,0,48,3011,210701006390383,BK,+33.0656039,S,Block 3011,3866175,031636,-096.7535218,3,113547,73,-096.7535218,G5040,L,U,085
,9,480850313083038,+33.0258334,3038,0,48,3038,210701006383377,BK,+33.0271125,S,Block 3038,3372500,031308,-096.4927463,3,95737,1,-096.4918003,G5040,L,U,085
,211,480850313142000,+33.0780902,2000,0,48,2000,210701006379229,BK,+33.0780902,S,Block 2000,2683470,031314,-096.5813446,2,1516823,84,-096.5813446,G5040,L,U,085
,252,480850313271002,+33.0149248,1002,0,48,1002,210701006390948,BK,+33.0149248,S,Block 1002,2798868,031327,-096.6182849,1,265595,72,-096.6182849,G5040,L,U,085
,205,480850315101001,+33.0994525,1001,0,48,1001,210701006381631,BK,+33.0994525,S,Block 1001,2317981,031510,-096.6953884,1,166038,81,-096.6953884,G5040,L,U,085
,0,480850315091019,+33.0890000,1019,0,48,1019,210701006384824,BK,+33.0890000,S,Block 1019,3994783,031509,-096.7340025,1,24790,0,-096.7340025,G5040,L,U,085
,0,480850305042031,+33.1093518,2031,0,48,2031,210701006379918,BK,+33.1093518,S,Block 2031,2319153,030504,-096.8412117,2,4590,0,-096.8412117,G5040,L,U,085
,162,480850305352000,+33.1976411,2000,1106,48,2000,210701006380764,BK,+33.1979387,S,Block 2000,2684532,030535,-096.6927945,2,177584,69,-096.6942398,G5040,B,U,085
,306,480850315103003,+33.0954820,3003,0,48,3003,210701006386840,BK,+33.0954820,S,Block 3003,3938915,031510,-096.7077297,3,271965,97,-096.7077297,G5040,L,U,085
,161,480850316414013,+33.0901685,4013,0,48,4013,210701006387479,BK,+33.0901685,S,Block 4013,3086176,031641,-096.7467212,4,59005,60,-096.7467212,G5040,L,U,085
,108,480850320191004,+32.9873220,1004,0,48,1004,210701006375498,BK,+32.9873220,S,Block 1004,2624024,032019,-096.6532622,1,439342,34,-096.6532622,G5040,L,U,085
,0,480850305061015,+33.1123478,1015,0,48,1015,210701006376791,BK,+33.1123478,S,Block 1015,3280215,030506,-096.8022644,1,43600,0,-096.8022644,G5040,L,U,085
,567,480850316491024,+33.0144139,1024,0,48,1024,210701006379642,BK,+33.0144139,S,Block 1024,3939945,031649,-096.8032517,1,329695,459,-096.8032517,G5040,L,U,085
,41,480850316491023,+33.0152503,1023,901,48,1023,210701006384315,BK,+33.0152480,S,Block 1023,3993031,031649,-096.8069934,1,264504,54,-096.8070141,G5040,B,U,085
,126,480850305111018,+33.1506942,1018,0,48,1018,210701006377887,BK,+33.1506942,S,Block 1018,1926052,030511,-096.7646264,1,224531,43,-096.7646264,G5040,L,U,085
,307,480850316362001,+33.0618335,2001,0,48,2001,210701006377597,BK,+33.0618335,S,Block 2001,2861786,031636,-096.7519890,2,125374,172,-096.7519890,G5040,L,U,085
,0,480850316741021,+33.0578241,1021,0,48,1021,210701006385898,BK,+33.0578241,S,Block 1021,2494350,031674,-096.7725355,1,107545,0,-096.7725355,G5040,L,U,085
