,Unnamed: 0,County,total_popE,total_popM,whiteE,whiteM,blackE,blackM,native_americanE,native_americanM,asianE,asianM,pacific_islanderE,pacific_islanderM,other_raceE,other_raceM,two_or_moreE,two_or_moreM,med_incE,med_incM,hispanicE,hispanicM,poverty_incomeE,poverty_incomeM,poverty_totalE,poverty_totalM,number_of_schools,schools_per_capita,schools_per_10000,considered_low_income,poverty_rate,State
488,6258,Wabash County,11321,,10585,96,109,82,4,6,137,55,0,19,91,101,395,137,54074,5882,345,,1483,298,11118,71,3,0.0002649942584577,2.649942584577334,53738.4,13.338729987407808,Indiana
489,6260,Porter County,173355,,149908,991,7090,406,179,86,2393,227,19,29,3232,585,10534,1039,82915,2191,18657,,15779,1441,169516,246,7,4.037956793862306e-05,0.4037956793862305,53738.4,9.308265886406003,Indiana
490,6268,Johnson County,153360,,121054,670,11355,629,287,148,9441,412,80,50,2864,597,8279,854,72977,2901,9082,,24647,1515,145970,266,6,3.912363067292645e-05,0.3912363067292644,53738.4,16.88497636500651,Indiana
491,6269,Clark County,504091,,400592,2023,10122,843,3280,574,23465,858,3835,629,15880,1740,46917,2276,90115,1650,54176,,44315,2930,499749,464,4,7.93507521459419e-06,0.0793507521459419,53738.4,8.867451460633239,Indiana
492,6273,Monroe County,154823,,142046,595,3322,359,157,58,569,173,12,18,1467,457,7250,727,72573,2027,6134,,16690,1561,153049,394,6,3.875393190934163e-05,0.3875393190934163,53738.4,10.905004279675138,Indiana
493,6278,Bartholomew County,82371,,67612,520,1331,223,76,52,6647,227,0,30,2899,709,3806,683,76912,3813,6513,,9357,1119,81288,122,8,9.712155977224994e-05,0.9712155977224992,53738.4,11.51092412164157,Indiana
494,6283,Henry County,15731,,14354,117,374,65,1,2,84,11,0,19,218,114,700,109,58294,4742,580,,2534,526,15606,52,2,0.0001271374992053,1.2713749920539064,53738.4,16.237344611047032,Indiana
495,6288,Tippecanoe County,186955,,145873,996,11214,450,230,84,14580,492,14,17,5743,982,9301,927,55728,1577,16670,,32688,2225,170698,386,6,3.209328448022251e-05,0.3209328448022251,53738.4,19.149609251426497,Indiana
496,6289,Hendricks County,175639,,144917,762,14231,755,305,177,5672,386,42,48,2722,582,7750,1207,95261,3124,7963,,8968,1417,171762,305,4,2.277398527661852e-05,0.2277398527661852,53738.4,5.22117814184744,Indiana
497,6291,Dearborn County,50709,,48795,236,286,151,8,13,277,46,42,50,196,150,1105,216,80352,3326,743,,4230,710,49998,150,1,1.9720365221163897e-05,0.1972036522116389,53738.4,8.460338413536542,Indiana
498,6295,Warrick County,64065,,58604,563,1322,184,50,58,1563,277,5,8,683,486,1838,504,91105,4766,1351,,3815,737,62952,160,2,3.121829392023726e-05,0.3121829392023726,53738.4,6.060172830092769,Indiana
499,6297,Lawrence County,38231,,34658,401,96,43,157,56,178,86,36,30,735,335,2371,483,52225,2493,3119,,5486,815,37444,220,2,5.231356752373728e-05,0.5231356752373728,53738.4,14.651212477299431,Indiana
500,6302,Vigo County,106355,,91247,374,7357,329,185,81,2160,179,114,117,1373,375,3919,514,52789,2521,2999,,19702,1422,98735,254,3,2.8207418551078937e-05,0.2820741855107893,53738.4,19.954423456727604,Indiana
501,6323,Washington County,4817,,4426,59,74,43,0,13,18,8,2,3,74,42,223,51,59087,5105,523,,446,98,4600,25,3,0.0006227942702927,6.227942702927133,53738.4,9.695652173913045,Indiana
502,6325,Kosciusko County,80442,,72062,558,597,186,262,123,1224,128,0,30,2210,529,4087,539,70945,3073,6787,,7023,932,78834,115,4,4.972526789488078e-05,0.4972526789488078,53738.4,8.908592739173454,Indiana
503,6327,St. Joseph County,272388,,201310,941,35089,1011,827,302,6947,370,176,53,7831,943,20208,1577,61877,1554,25949,,37546,2339,260436,339,23,8.443837467142459e-05,0.8443837467142459,53738.4,14.416593712082816,Indiana
504,6329,Jefferson County,12273,,11437,76,37,29,140,79,49,19,0,17,75,53,535,95,73875,9063,366,,609,157,12047,47,2,0.0001629593416442,1.6295934164425976,53738.4,5.05520046484602,Indiana
505,6337,Benton County,8709,,8169,89,104,49,4,5,5,11,16,18,60,31,351,91,58620,4193,516,,1217,246,8590,48,1,0.0001148237455505,1.1482374555057986,53738.4,14.167636786961582,Indiana
506,6345,Parke County,16327,,15459,70,307,161,7,8,0,20,0,20,61,57,493,167,63393,5494,157,84.0,2366,566,15213,51,1,6.124823911312549e-05,0.6124823911312549,53738.4,15.55248800368106,Indiana
507,6365,Jackson County,53176,,39415,287,7721,307,68,73,1935,115,81,76,1462,322,2494,373,44847,2947,2490,,11449,876,49871,56,3,5.641642846396871e-05,0.564164284639687,53738.4,22.957229652503457,Indiana
508,6371,LaPorte County,112215,,89980,575,11998,534,237,89,705,196,39,52,2878,512,6378,792,66854,2323,8073,,15485,1557,105177,134,6,5.346878759524128e-05,0.5346878759524128,53738.4,14.722800612301167,Indiana
509,6376,Vanderburgh County,179900,,149945,593,17554,690,181,251,2433,250,439,42,2154,556,7194,891,58839,1279,5426,,24763,1829,173666,232,8,4.4469149527515285e-05,0.4446914952751528,53738.4,14.258979880920847,Indiana
510,6379,Vermillion County,15488,,14895,66,69,82,17,15,27,19,13,22,43,21,424,104,59567,5283,241,,2263,445,15223,40,1,6.456611570247934e-05,0.6456611570247934,53738.4,14.865663798200094,Indiana
511,6384,Carroll County,29126,,27572,223,139,121,70,82,38,44,10,15,579,303,718,285,49113,4799,1226,,4411,898,28950,41,1,3.433358511295749e-05,0.3433358511295749,53738.4,15.236614853195164,Indiana
512,6385,Ripley County,10839,,10138,125,11,5,12,13,93,66,0,19,95,77,490,125,42541,6081,243,,2212,389,10746,38,1,9.225943352707814e-05,0.9225943352707814,53738.4,20.584403498976364,Indiana
513,6394,Madison County,68020,,62497,453,1141,189,227,51,688,89,0,31,609,181,2858,496,68869,2781,1695,,5961,743,62575,85,3,4.410467509556013e-05,0.4410467509556013,53738.4,9.526168597682782,Indiana
514,6429,Posey County,25226,,24021,177,320,117,8,11,112,52,0,24,311,187,454,112,75594,5126,329,,2490,615,24873,103,1,3.964163957821296e-05,0.3964163957821295,53738.4,10.010855144132192,Indiana
515,6430,Shelby County,6049,,5731,13,130,59,33,33,14,10,0,17,57,50,84,49,50387,3722,140,,866,195,5830,35,1,0.000165316581253,1.6531658125309967,53738.4,14.854202401372213,Indiana
516,6431,Hancock County,75072,,68037,338,1322,169,59,59,1458,255,13,20,1610,373,2573,402,67006,3050,4514,,7708,1079,73131,105,2,2.6641091219096337e-05,0.2664109121909633,53738.4,10.539989881172144,Indiana
517,6432,Knox County,8415,,7197,52,59,18,772,69,41,12,1,2,41,31,304,65,61250,3507,286,,983,148,8220,25,1,0.000118835412953,1.1883541295306002,53738.4,11.958637469586376,Indiana
518,6438,Jasper County,37808,,35470,170,690,179,76,37,223,85,0,22,284,120,1065,248,67784,3012,1054,,3183,547,36095,129,1,2.644942869234025e-05,0.2644942869234025,53738.4,8.8183958997091,Indiana
519,6456,Harrison County,69098,,46326,918,14215,360,281,163,421,111,0,35,2427,787,5428,1084,63427,3052,9597,,10946,1485,66994,408,3,4.341659671770529e-05,0.4341659671770529,53738.4,16.338776606860318,Indiana
520,6471,Marshall County,33980,,16200,258,15498,275,176,218,40,61,10,22,998,289,1058,340,51431,7450,1452,,6181,1081,31676,213,9,0.0002648616833431,2.64861683343143,53738.4,19.51319611062003,Indiana
521,6476,Fayette County,119259,,73107,1119,29734,628,119,110,5571,385,163,185,4114,1280,6451,822,105910,2977,9219,,6226,954,118220,222,2,1.6770222792409796e-05,0.1677022279240979,53738.4,5.266452376924378,Indiana
522,6489,Jennings County,27610,,26300,214,218,91,38,34,65,70,0,24,338,221,651,143,66892,4481,808,,3745,638,26907,317,1,3.621876131836291e-05,0.3621876131836291,53738.4,13.91831122012859,Indiana
523,6491,Fountain County,16468,,15721,98,48,29,38,29,88,31,0,20,70,91,503,92,60559,5217,464,,1965,399,16294,50,1,6.072382803011902e-05,0.6072382803011902,53738.4,12.05965386031668,Indiana
524,6499,Huntington County,36699,,34790,217,344,85,74,42,258,54,58,63,395,141,780,214,59894,2463,1012,,3923,494,35293,189,1,2.7248698874628735e-05,0.2724869887462873,53738.4,11.115518658090838,Indiana
525,6541,Clay County,6088,,5584,91,23,10,27,25,2,5,0,15,194,77,258,62,73933,5188,570,,520,110,5957,36,1,0.0001642575558475,1.6425755584756898,53738.4,8.729226120530468,Indiana
526,6549,Dubois County,43584,,39601,578,699,458,92,88,220,200,0,27,1104,255,1868,586,68945,3904,3783,,4111,873,42584,160,1,2.2944199706314243e-05,0.2294419970631424,53738.4,9.653860604922036,Indiana
527,6558,Starke County,23308,,22032,235,40,34,104,98,66,24,0,24,229,140,837,211,59916,3847,1037,,3144,557,23158,72,1,4.2903724043246954e-05,0.4290372404324695,53738.4,13.576301925900337,Indiana
528,6574,Greene County,13672,,9781,84,3478,125,96,70,1,2,0,22,52,58,264,129,50000,7358,178,,1824,422,9922,209,1,7.314218841427736e-05,0.7314218841427735,53738.4,18.383390445474703,Indiana
529,6591,Franklin County,70980,,64245,319,875,188,59,32,1337,173,8,15,1227,386,3229,367,70383,2141,3263,,8360,834,69880,142,2,2.8176951253874332e-05,0.2817695125387433,53738.4,11.963365769891242,Indiana
530,6618,Black Hawk County,131041,,106818,519,12800,389,443,218,3458,261,616,74,2016,409,4890,713,62329,2004,6217,,19808,1472,126174,259,1,7.631199395609008e-06,0.07631199395609,53738.4,15.698955410781936,Indiana
531,6640,Johnson County,153360,,121054,670,11355,629,287,148,9441,412,80,50,2864,597,8279,854,72977,2901,9082,,24647,1515,145970,266,17,0.0001108502869066,1.1085028690662493,55797.600000000006,16.88497636500651,Kansas
532,6641,Wyandotte County,167989,,84386,1435,34478,855,1853,725,8862,261,372,92,21316,1275,16722,1479,57771,1464,50738,,27937,1943,165936,293,1,5.9527707171302885e-06,0.0595277071713028,55797.600000000006,16.836009063735418,Kansas
533,6642,Shawnee County,178625,,139041,1173,14335,685,1076,244,2628,338,141,104,7624,986,13780,1187,63463,2635,23577,,22395,1764,174048,267,6,3.358992302309307e-05,0.3358992302309307,55797.600000000006,12.867140099282956,Kansas
534,6643,Miami County,108818,,99955,349,2198,366,119,79,1790,183,10,17,482,229,4264,518,71440,2272,2101,,9102,1486,107625,138,2,1.8379312246135748e-05,0.1837931224613574,55797.600000000006,8.457142857142857,Kansas
535,6645,Harvey County,33959,,28957,518,544,144,324,277,341,114,18,22,1013,337,2762,444,70685,4173,4274,,3163,685,32645,62,1,2.9447274654730706e-05,0.294472746547307,55797.600000000006,9.689079491499465,Kansas
536,6648,Crawford County,60593,,51822,792,771,255,603,181,790,212,12,30,1379,535,5216,812,56702,2201,5155,,10620,1492,59501,234,2,3.300711303285858e-05,0.3300711303285858,55797.600000000006,17.84843952202484,Kansas
537,6649,Sedgwick County,522700,,381239,2238,42066,1305,4769,884,22280,841,370,133,23479,2005,48497,2833,65372,1125,80925,,70351,3908,514863,483,16,3.061029271092405e-05,0.3061029271092405,55797.600000000006,13.664023245018578,Kansas
538,6650,Cowley County,34661,,29043,395,718,121,469,118,619,81,11,17,708,288,3093,395,55726,2349,4020,,4519,647,32375,145,1,2.885086985372609e-05,0.2885086985372609,55797.600000000006,13.95830115830116,Kansas
539,6651,Leavenworth County,82050,,66198,534,6151,526,376,147,1056,181,36,37,2102,658,6131,825,84307,4939,6080,,7711,1168,76397,326,2,2.4375380865326025e-05,0.2437538086532602,55797.600000000006,10.093328272052569,Kansas
540,6653,Saline County,23219,,18852,273,1290,112,31,27,178,84,219,124,1148,315,1501,297,55396,4866,2577,,2821,488,21715,112,3,0.0001292045307722,1.292045307722124,55797.600000000006,12.99102003223578,Kansas
541,6656,Rooks County,4925,,4670,31,86,27,22,19,15,21,5,7,25,24,102,38,60821,5005,127,,218,52,4707,28,1,0.0002030456852791,2.030456852791878,55797.600000000006,4.631400042489909,Kansas
542,6657,Butler County,12365,,11869,145,64,60,9,14,83,57,0,19,77,107,263,119,47589,5577,467,,2367,391,11984,173,2,0.0001617468661544,1.6174686615446827,55797.600000000006,19.751335113484647,Kansas
543,6658,Mitchell County,5829,,5451,46,12,13,18,22,36,42,0,16,110,110,202,98,63008,6256,196,97.0,854,288,5687,14,2,0.0003431120260765,3.4311202607651397,55797.600000000006,15.016704765254088,Kansas
544,6661,Douglas County,49476,,41603,636,332,133,722,138,1057,167,93,31,2327,538,3342,477,84262,4442,6552,,3678,597,49185,79,5,0.0001010590993613,1.0105909936130648,55797.600000000006,7.477889600487954,Kansas
545,6674,Marshall County,33980,,16200,258,15498,275,176,218,40,61,10,22,998,289,1058,340,51431,7450,1452,,6181,1081,31676,213,1,2.942907592701589e-05,0.2942907592701589,55797.600000000006,19.51319611062003,Kansas
546,6675,Reno County,61881,,54445,490,1307,226,568,264,403,70,263,268,911,297,3984,488,57390,2192,6201,,7243,876,58757,225,3,4.848014737964803e-05,0.4848014737964803,55797.600000000006,12.327041884371225,Kansas
547,6678,Dickinson County,17692,,16695,167,21,17,8,10,182,71,0,16,91,79,695,199,72446,4086,454,,1086,226,17451,33,2,0.0001130454442685,1.1304544426859595,55797.600000000006,6.223139075124635,Kansas
548,6679,Riley County,72105,,57298,638,4591,494,571,268,3195,291,182,144,1303,429,4965,771,56327,1958,6141,,13920,1032,61241,192,1,1.3868663754247278e-05,0.1386866375424728,55797.600000000006,22.729870511585375,Kansas
549,6682,Atchison County,16309,,14318,186,602,118,27,24,80,54,0,18,234,172,1048,196,55281,4814,531,,2149,455,14839,71,2,0.0001226316757618,1.2263167576184928,55797.600000000006,14.482107958757329,Kansas
550,6683,Allen County,385456,,286707,1082,43301,1133,798,281,18214,517,179,46,11809,1036,24448,1865,66222,1399,30851,,45562,2562,378880,477,1,2.5943298327176123e-06,0.0259432983271761,55797.600000000006,12.02544341216216,Kansas
551,6689,Bourbon County,14405,,13024,126,413,97,7,9,63,45,0,18,160,116,738,138,55826,6751,452,,1785,316,13955,50,3,0.000208261020479,2.0826102047900035,55797.600000000006,12.791114295951273,Kansas
552,6693,Ellis County,195509,,135604,2327,24584,614,1568,491,1420,160,123,176,11613,1421,20597,2127,93248,2485,53807,,15850,2026,193409,183,1,5.11485404763975e-06,0.0511485404763975,55797.600000000006,8.195068481818323,Kansas
553,6696,Ford County,13484,,12388,154,95,53,19,16,90,29,0,19,338,150,554,154,58930,4209,553,,1578,284,13011,52,1,7.416196974191635e-05,0.7416196974191634,55797.600000000006,12.12819921604796,Kansas
554,6700,Montgomery County,856399,,650218,2072,78309,1384,1420,585,67279,1046,312,187,15619,1823,43242,2393,107441,1366,48524,,52365,3151,835381,469,1,1.1676800183092227e-06,0.0116768001830922,55797.600000000006,6.268397294168769,Kansas
555,6702,Barton County,11683,,10742,128,33,43,124,59,3,5,3,6,50,52,728,137,48105,5576,367,,2558,401,11518,54,1,8.559445347941454e-05,0.8559445347941453,55797.600000000006,22.20871679110957,Kansas
556,6703,Seward County,17644,,16896,70,117,38,30,19,60,40,16,23,63,45,462,108,79677,3632,475,,1104,218,16309,46,1,5.667649059170256e-05,0.5667649059170257,55797.600000000006,6.76926850205408,Kansas
557,6708,Stevens County,46774,,40930,312,162,96,2036,183,356,93,107,26,517,222,2666,332,62381,3628,1901,,6161,800,46337,192,1,2.1379398811305425e-05,0.2137939881130542,55797.600000000006,13.296070095172324,Kansas
558,6710,Labette County,20096,,17431,163,815,158,159,48,12,22,0,21,298,144,1381,190,56143,3549,1017,,2988,502,19685,63,1,4.976114649681529e-05,0.4976114649681529,55797.600000000006,15.179070358140716,Kansas
559,6720,Nemaha County,7019,,6427,197,113,42,34,40,26,22,0,15,70,35,349,189,57196,4871,214,,1001,281,6531,27,1,0.0001424704373842,1.4247043738424277,55797.600000000006,15.326902465166132,Kansas
560,6722,Carter County,26671,,25518,254,112,56,30,44,30,59,0,23,40,51,941,273,47004,3958,265,181.0,6195,790,25941,70,1,3.749390724007349e-05,0.3749390724007349,48146.4,23.881114837515906,Kentucky
561,6723,Christian County,72766,,49743,511,14698,572,184,89,904,249,277,29,1596,490,5364,637,48920,3678,6145,,11227,1215,67076,281,6,8.245609213094027e-05,0.8245609213094027,48146.4,16.737730335738565,Kentucky
562,6724,Morgan County,21124,,19222,254,1037,142,54,47,42,38,12,16,147,90,610,213,51971,5980,347,,3897,776,18643,148,1,4.733951903048665e-05,0.4733951903048665,48146.4,20.903288097409213,Kentucky
563,6725,Boone County,71235,,63882,374,1536,164,37,35,2227,236,27,45,562,318,2964,461,103038,3101,2488,,4050,796,70260,214,7,9.826630167754615e-05,0.9826630167754616,48146.4,5.764304013663535,Kentucky
564,6726,Kenton County,169066,,149427,512,7402,516,233,120,2183,223,55,71,2860,505,6906,759,76016,2340,6094,,19922,2179,167108,185,9,5.3233648397667186e-05,0.5323364839766719,48146.4,11.92163151973574,Kentucky
565,6727,Clark County,504091,,400592,2023,10122,843,3280,574,23465,858,3835,629,15880,1740,46917,2276,90115,1650,54176,,44315,2930,499749,464,4,7.93507521459419e-06,0.0793507521459419,48146.4,8.867451460633239,Kentucky
566,6728,Jefferson County,12273,,11437,76,37,29,140,79,49,19,0,17,75,53,535,95,73875,9063,366,,609,157,12047,47,49,0.0039925038702843,39.92503870284364,48146.4,5.05520046484602,Kentucky
567,6733,Taylor County,19979,,19119,86,45,40,30,18,63,33,20,15,124,80,578,83,61360,2157,489,,1742,234,19737,34,2,0.0001001051103658,1.0010511036588416,48146.4,8.826062724831536,Kentucky
568,6734,Franklin County,70980,,64245,319,875,188,59,32,1337,173,8,15,1227,386,3229,367,70383,2141,3263,,8360,834,69880,142,2,2.8176951253874332e-05,0.2817695125387433,48146.4,11.963365769891242,Kentucky
569,6736,Fayette County,119259,,73107,1119,29734,628,119,110,5571,385,163,185,4114,1280,6451,822,105910,2977,9219,,6226,954,118220,222,22,0.0001844724507165,1.8447245071650775,48146.4,5.266452376924378,Kentucky
570,6737,Hopkins County,37008,,30096,574,2709,121,169,74,281,76,28,32,1604,500,2121,492,63766,3617,6605,,4874,678,36377,123,2,5.404236921746649e-05,0.5404236921746649,48146.4,13.398576023311437,Kentucky
571,6747,Campbell County,93122,,85964,502,2454,269,39,29,912,94,16,26,645,254,3092,458,71979,3523,2116,,10536,1093,90031,171,11,0.0001181246107257,1.1812461072571463,48146.4,11.702635758794193,Kentucky
572,6748,Todd County,25277,,22736,301,114,30,66,25,122,23,54,8,521,246,1664,283,63216,3456,1880,,2988,374,24891,56,1,3.956165684218855e-05,0.3956165684218855,48146.4,12.004338917681087,Kentucky
573,6749,Greenup County,35853,,34321,173,335,134,21,22,238,22,0,26,22,30,916,232,58562,2863,436,,5323,758,35328,85,1,2.7891668758541825e-05,0.2789166875854182,48146.4,15.067368659420293,Kentucky
574,6750,Logan County,2752,,2573,33,0,11,41,19,15,14,6,11,46,32,71,20,70382,8626,168,,269,110,2721,2,2,0.0007267441860465,7.267441860465116,48146.4,9.886071297317162,Kentucky
575,6755,Allen County,385456,,286707,1082,43301,1133,798,281,18214,517,179,46,11809,1036,24448,1865,66222,1399,30851,,45562,2562,378880,477,3,7.782989498152837e-06,0.0778298949815283,48146.4,12.02544341216216,Kentucky
576,6757,Floyd County,5386,,4233,223,298,165,5,9,16,24,0,21,323,203,511,201,49321,4435,3193,,1016,310,5340,28,1,0.0001856665428889,1.856665428889714,48146.4,19.02621722846442,Kentucky
577,6759,Laurel County,62442,,60151,200,406,160,55,54,166,88,0,29,306,144,1358,262,53693,4100,987,,12608,1290,61356,144,2,3.2029723583485475e-05,0.3202972358348547,48146.4,20.54892757024578,Kentucky
578,6762,Clay County,6088,,5584,91,23,10,27,25,2,5,0,15,194,77,258,62,73933,5188,570,,520,110,5957,36,2,0.0003285151116951,3.2851511169513796,48146.4,8.729226120530468,Kentucky
579,6764,Warren County,135307,,107134,673,11877,613,159,85,6723,284,694,67,2586,514,6134,787,63074,2102,7652,,22132,1844,128934,342,3,2.2171801902340603e-05,0.221718019023406,48146.4,17.165371430344205,Kentucky
580,6767,McCracken County,67573,,56261,254,7077,353,153,78,658,93,8,16,357,157,3059,471,58490,2974,1882,,10045,956,66209,136,1,1.4798810175661876e-05,0.1479881017566187,48146.4,15.171653400595089,Kentucky
581,6769,Harrison County,69098,,46326,918,14215,360,281,163,421,111,0,35,2427,787,5428,1084,63427,3052,9597,,10946,1485,66994,408,1,1.4472198905901762e-05,0.1447219890590176,48146.4,16.338776606860318,Kentucky
582,6770,Acadia Parish,57674,,45230,374,9511,508,248,296,95,62,0,33,157,156,2433,586,44977,2841,1780,,13459,1475,56735,141,1,1.733883552380622e-05,0.1733883552380622,48146.4,23.72256984224905,Kentucky
583,6771,Barren County,44511,,39938,204,1555,237,186,134,366,54,0,26,500,326,1966,322,48141,2420,1608,,9187,1201,43546,161,1,2.246635663094516e-05,0.2246635663094516,48146.4,21.097230514857852,Kentucky
