"GEOID","NAME","B01003_001E","B01003_001M","area_km2","pop_density"
"29187","St. Francois County, Missouri",66814,NA,1177.86219903559,56.7248019799821
"29049","Clinton County, Missouri",21155,NA,1096.75512389799,19.2887177265356
"45039","Fairfield County, South Carolina",20942,NA,1838.58176586071,11.3903011488838
"46037","Day County, South Dakota",5485,NA,2826.02417668884,1.94088926954142
"46115","Spink County, South Dakota",6355,NA,3910.49629458985,1.62511341815925
"72035","Cayey Municipio, Puerto Rico",41509,NA,134.625364427041,308.32971317597
"72123","Salinas Municipio, Puerto Rico",25688,NA,177.977315031943,144.333001064712
"72115","Quebradillas Municipio, Puerto Rico",23540,NA,59.8625207409301,393.234359473019
"13307","Webster County, Georgia",2354,NA,545.703939543173,4.31369434857042
"30109","Wibaux County, Montana",1119,136,2305.46693793283,0.485368053468309
"29079","Grundy County, Missouri",9878,NA,1134.5871675342,8.70625041658798
"29121","Macon County, Missouri",15173,NA,2104.74511101299,7.20894892241723
"29061","Daviess County, Missouri",8418,NA,1473.68529775191,5.71221007147292
"46021","Campbell County, South Dakota",1534,116,1997.13407472157,0.768100659548289
"47141","Putnam County, Tennessee",80157,NA,1042.5547454916,76.8851711112815
"47077","Henderson County, Tennessee",27845,NA,1361.70108975141,20.4486874612719
"72103","Naguabo Municipio, Puerto Rico",23340,NA,133.669092237358,174.610297783386
"72091","Manatí Municipio, Puerto Rico",39310,NA,119.175610258308,329.849370309891
"18091","LaPorte County, Indiana",112215,NA,1564.1804596423,71.7404435711094
"26015","Barry County, Michigan",62581,NA,1494.56971864812,41.8722520730624
"20023","Cheyenne County, Kansas",2619,NA,2637.760766667,0.992887616305439
"40111","Okmulgee County, Oklahoma",36900,NA,1819.24402309168,20.283150325975
"48367","Parker County, Texas",151188,NA,2357.05364715652,64.1427912268304
"48385","Real County, Texas",2830,NA,1813.33523292262,1.56066012980886
"02016","Aleutians West Census Area, Alaska",5219,NA,11738.4877293804,0.444605823196227
"31105","Kimball County, Nebraska",3395,187,2466.8516837521,1.37624812320949
"31033","Cheyenne County, Nebraska",9489,NA,3098.1624321107,3.06278324908077
"72083","Las Marías Municipio, Puerto Rico",8826,NA,120.505975726931,73.2411811676452
"72081","Lares Municipio, Puerto Rico",27990,NA,159.631157113318,175.34170963962
"34037","Sussex County, New Jersey",144808,NA,1386.27381228467,104.458440112453
"31143","Polk County, Nebraska",5182,NA,1141.35475404608,4.54021852682518
"40069","Johnston County, Oklahoma",10410,NA,1705.20458488157,6.10483932092112
"01133","Winston County, Alabama",23655,NA,1637.09206281344,14.4494011896603
"37143","Perquimans County, North Carolina",13053,NA,652.24650828517,20.0123723687196
"40001","Adair County, Oklahoma",19726,NA,1495.28910876297,13.1920976916089
"40041","Delaware County, Oklahoma",40791,NA,2051.38382070201,19.88462597216
"31169","Thayer County, Nebraska",5006,NA,1489.43131425737,3.36101433619715
"38087","Slope County, North Dakota",837,93,3159.10103143275,0.264948791340299
"19171","Tama County, Iowa",17017,NA,1870.19915668742,9.09903094499372
"31125","Nance County, Nebraska",3366,NA,1160.89777706239,2.89948009765127
"55039","Fond du Lac County, Wisconsin",104027,NA,1983.55742402382,52.4446626752919
"51510","Alexandria city, Virginia",157594,NA,39.9018099345003,3949.54515243027
"30021","Dawson County, Montana",8915,NA,6172.0757909953,1.44440870492978
"31053","Dodge County, Nebraska",37175,NA,1406.36502305237,26.4333934580622
"35027","Lincoln County, New Mexico",20222,NA,12512.3787426635,1.6161595181777
"16047","Gooding County, Idaho",15520,NA,1901.319421057,8.16275257493135
"47131","Obion County, Tennessee",30670,NA,1438.45074422849,21.3215503715073
"37157","Rockingham County, North Carolina",91209,NA,1483.38997504869,61.4868655809852
"29101","Johnson County, Missouri",54025,NA,2157.60640121679,25.0393213375398
"31013","Box Butte County, Nebraska",10778,NA,2791.64037561907,3.86081247933301
"30067","Park County, Montana",17320,NA,7286.18118625855,2.37710256679656
"39027","Clinton County, Ohio",42077,NA,1068.00479519505,39.3977631835589
"46059","Hand County, South Dakota",3075,176,3730.03857536308,0.824388257084093
"46129","Walworth County, South Dakota",5317,NA,1928.64470060973,2.7568582219001
"51590","Danville city, Virginia",42507,NA,113.405533017779,374.8229814619
"55109","St. Croix County, Wisconsin",93752,NA,1903.9908059249,49.2397335681767
"48247","Jim Hogg County, Texas",4830,NA,2942.99032687983,1.6411878611646
"17081","Jefferson County, Illinois",37043,NA,1511.84042459509,24.5019245400327
"26149","St. Joseph County, Michigan",60887,NA,1349.2394777967,45.1269037127701
"13211","Morgan County, Georgia",20171,NA,918.573428640711,21.9590501652641
"47071","Hardin County, Tennessee",26824,NA,1543.92993398597,17.3738454119796
"47083","Houston County, Tennessee",8253,NA,535.897427248738,15.4003351767713
"48133","Eastland County, Texas",17812,NA,2413.85776692591,7.37905946408927
"22047","Iberville Parish, Louisiana",30210,NA,1690.99067218921,17.8652670868309
"38031","Foster County, North Dakota",3388,NA,1675.1665498155,2.02248546592167
"20185","Stafford County, Kansas",4054,NA,2058.79534706676,1.96911266861754
"21163","Meade County, Kentucky",29964,NA,839.763573908785,35.6814714652706
"31073","Gosper County, Nebraska",1873,175,1198.33440654839,1.56300277265248
"39163","Vinton County, Ohio",12790,NA,1075.15372267189,11.8959733201827
"29181","Ripley County, Missouri",10839,NA,1635.76963437035,6.62623866604067
"31133","Pawnee County, Nebraska",2553,NA,1121.92711650486,2.27554888587893
"37189","Watauga County, North Carolina",54540,NA,811.358075660377,67.2206287656767
"72151","Yabucoa Municipio, Puerto Rico",30313,NA,142.916336473896,212.103113946926
"13159","Jasper County, Georgia",14882,NA,967.611626748405,15.3801376384965
"42121","Venango County, Pennsylvania",50475,NA,1768.46168888315,28.5417548580749
"46057","Hamlin County, South Dakota",6196,NA,1393.7205460873,4.44565448747563
"48021","Bastrop County, Texas",98435,NA,2319.47459532745,42.4384902504628
"48285","Lavaca County, Texas",20379,NA,2513.32953150638,8.10836770289556
"40071","Kay County, Oklahoma",43859,NA,2447.6709950184,17.918666393181
"46081","Lawrence County, South Dakota",26047,NA,2072.22534480841,12.5695789144053
"48267","Kimble County, Texas",4316,NA,3240.67583505943,1.33182095947614
"29053","Cooper County, Missouri",16893,NA,1474.03320131864,11.4603931477852
"01113","Russell County, Alabama",58849,NA,1676.25896647009,35.1073438992101
"12079","Madison County, Florida",17986,NA,1854.32392490652,9.69949195953275
"18159","Tipton County, Indiana",15328,NA,674.971083797085,22.7091209800745
"24013","Carroll County, Maryland",173225,NA,1172.82651840292,147.698740846929
"37149","Polk County, North Carolina",19538,NA,617.628895116888,31.6338826672
"44009","Washington County, Rhode Island",129998,NA,911.083199696423,142.685102791179
"54075","Pocahontas County, West Virginia",7940,NA,2439.1756000027,3.25519819072936
"56033","Sheridan County, Wyoming",31176,NA,6544.48912455156,4.76370262165211
"13077","Coweta County, Georgia",147449,NA,1154.9979682386,127.661696431261
"21165","Menifee County, Kentucky",6174,NA,533.393004851252,11.5749549466284
"32001","Churchill County, Nevada",25409,NA,13014.5073710127,1.95235972255036
"46085","Lyman County, South Dakota",3719,NA,4420.57563430489,0.841293149955298
"51037","Charlotte County, Virginia",11563,NA,1236.74161552804,9.3495681351865
"55035","Eau Claire County, Wisconsin",105697,NA,1670.72251646151,63.2642458329104
"72007","Aguas Buenas Municipio, Puerto Rico",24136,NA,77.9173622548566,309.764079552059
"72005","Aguadilla Municipio, Puerto Rico",54752,NA,94.5750563439405,578.926432788829
"50011","Franklin County, Vermont",50101,NA,1784.7730221577,28.0713566251861
"05053","Grant County, Arkansas",18022,NA,1639.4652134494,10.9926089630668
"51683","Manassas city, Virginia",42620,NA,25.5895830681821,1665.52146967152
"25021","Norfolk County, Massachusetts",722112,NA,1065.90966121589,677.46078891553
"12091","Okaloosa County, Florida",212021,NA,2575.89239008122,82.3097272294494
"17055","Franklin County, Illinois",37810,NA,1117.54791418808,33.8330012699901
"31029","Chase County, Nebraska",3704,164,2324.11298112313,1.59372630766429
"55055","Jefferson County, Wisconsin",85932,NA,1509.39947584953,56.9312507225001
"55113","Sawyer County, Wisconsin",18057,NA,3498.99147792781,5.16062988832823
"01081","Lee County, Alabama",175126,NA,1595.21003659416,109.782408574799
"39069","Henry County, Ohio",27601,NA,1087.0068285161,25.3917448133044
"51570","Colonial Heights city, Virginia",18158,NA,20.1807851304862,899.766777288043
"28047","Harrison County, Mississippi",208748,NA,1524.65192547848,136.915184713055
"30075","Powder River County, Montana",1773,123,8543.8978783867,0.20751652527181
"17111","McHenry County, Illinois",311133,NA,1583.21117183302,196.520215076409
"17201","Winnebago County, Illinois",284591,NA,1344.57716751633,211.658361361059
"18003","Allen County, Indiana",385456,NA,1709.11737547336,225.529273490209
"13099","Early County, Georgia",10753,NA,1337.30437440992,8.04080223303296
"20017","Chase County, Kansas",2570,NA,2014.3394939608,1.27585246067265
"26123","Newaygo County, Michigan",50130,NA,2232.04164616272,22.4592583593511
"08101","Pueblo County, Colorado",168135,NA,6213.63950791164,27.0590206892303
"21117","Kenton County, Kentucky",169066,NA,425.408980571922,397.419912886434
"21103","Henry County, Kentucky",15731,NA,753.896922851631,20.8662477895482
"48393","Roberts County, Texas",764,145,2391.83308706293,0.319420282348448
"28099","Neshoba County, Mississippi",28970,NA,1480.42120946121,19.5687550373204
"17127","Massac County, Illinois",14135,NA,627.332634892572,22.531906063552
"19057","Des Moines County, Iowa",38824,NA,1113.14307162764,34.8778166882282
"20003","Anderson County, Kansas",7799,NA,1511.95381841457,5.1582263327183
"28131","Stone County, Mississippi",18360,NA,1160.71272217659,15.8178674612707
"01019","Cherokee County, Alabama",25069,NA,1553.71714012874,16.1348545063504
"17187","Warren County, Illinois",16760,NA,1406.3674043668,11.917227282117
"29067","Douglas County, Missouri",11803,NA,2109.84035305298,5.59426213595775
"31151","Saline County, Nebraska",14275,NA,1492.47147860108,9.56467189133838
"39047","Fayette County, Ohio",28901,NA,1053.9792275796,27.4208440202084
"13281","Towns County, Georgia",12546,NA,445.039951849178,28.1907274793428
"16009","Benewah County, Idaho",9731,NA,2031.03893007387,4.79114400807969
"47051","Franklin County, Tennessee",42980,NA,1490.00780535354,28.8454864770335
"47101","Lewis County, Tennessee",12637,NA,731.538208008466,17.2745590888586
"18025","Crawford County, Indiana",10511,NA,799.75131470719,13.14283553738
"19193","Woodbury County, Iowa",105526,NA,2273.3119610074,46.419497987965
"27115","Pine County, Minnesota",29090,NA,3715.11266289148,7.83017976562768
"29173","Ralls County, Missouri",10356,NA,1253.31200735077,8.26290655420303
"31157","Scotts Bluff County, Nebraska",36048,NA,1930.95782003177,18.668455429755
"47139","Polk County, Tennessee",17620,NA,1145.86852636691,15.3769822580484
"48217","Hill County, Texas",36138,NA,2552.8684470137,14.1558410666533
"51061","Fauquier County, Virginia",73290,NA,1687.9625224396,43.4192104538402
"28031","Covington County, Mississippi",18323,NA,1074.7166419001,17.049145128715
"29015","Benton County, Missouri",19616,NA,1948.915433657,10.0650852578
"31183","Wheeler County, Nebraska",771,101,1490.82564656948,0.517163091320663
"37135","Orange County, North Carolina",145919,NA,1038.58963726909,140.49726163616
"26079","Kalkaska County, Michigan",17934,NA,1477.68539526463,12.1365481837143
"13131","Grady County, Georgia",26075,NA,1192.07382304895,21.8736453194722
"17139","Moultrie County, Illinois",14531,NA,892.24428647173,16.2858986270016
"19181","Warren County, Iowa",52709,NA,1483.91230535728,35.5202930858568
"36089","St. Lawrence County, New York",108670,NA,7305.27392112933,14.8755544519268
"37169","Stokes County, North Carolina",44696,NA,1181.32334487461,37.835534355536
"51065","Fluvanna County, Virginia",27442,NA,753.871704382046,36.4014192872439
"51685","Manassas Park city, Virginia",17123,NA,7.86597233283646,2176.84467672485
"55049","Iowa County, Wisconsin",23766,NA,1989.12614900398,11.9479601692936
"37197","Yadkin County, North Carolina",37280,NA,874.676256173214,42.621483934071
"38091","Steele County, North Dakota",1774,118,1852.79125967629,0.957474292225418
"39089","Licking County, Ohio",178844,NA,1780.05319665334,100.471154646526
"20045","Douglas County, Kansas",119094,NA,1229.13447430513,96.892571553107
"20111","Lyon County, Kansas",32182,NA,2215.63639331686,14.5249464655267
"21207","Russell County, Kentucky",18021,NA,732.929817783581,24.5876202096627
"38029","Emmons County, North Dakota",3297,NA,4027.8663993882,0.818547507062496
"39141","Ross County, Ohio",76957,NA,1795.17511932504,42.8687982423322
"55078","Menominee County, Wisconsin",4279,NA,945.45110515389,4.52588185330167
"01059","Franklin County, Alabama",32011,NA,1675.04540962436,19.1105266854698
"01111","Randolph County, Alabama",22179,NA,1512.31710058471,14.6655750909812
"05127","Scott County, Arkansas",9871,NA,2326.96157611626,4.24201246007459
"40127","Pushmataha County, Oklahoma",10845,NA,3684.52977961565,2.94338779944162
"42109","Snyder County, Pennsylvania",39797,NA,858.797423577395,46.3403812207798
"46067","Hutchinson County, South Dakota",7401,NA,2109.10248019816,3.50907557574188
"48457","Tyler County, Texas",19962,NA,2423.51546901272,8.23679495973344
"21233","Webster County, Kentucky",12951,NA,869.457601225103,14.895493445283
"39009","Athens County, Ohio",61276,NA,1316.49815427206,46.5446911574912
"01123","Tallapoosa County, Alabama",41251,NA,1984.85908241382,20.7828356005173
"40053","Grant County, Oklahoma",4152,NA,2598.95061036616,1.59756787352532
"08045","Garfield County, Colorado",61683,NA,7654.58969235538,8.05830259740802
"17163","St. Clair County, Illinois",256791,NA,1745.4091185883,147.123672762575
"47171","Unicoi County, Tennessee",17845,NA,482.556043025845,36.9801606630056
"48129","Donley County, Texas",3298,NA,2416.48131811211,1.36479432937499
"48345","Motley County, Texas",1223,167,2563.45007028905,0.477091406684624
"51730","Petersburg city, Virginia",33261,NA,59.3848947863808,560.091924379868
"47181","Wayne County, Tennessee",16325,NA,1905.27170841863,8.5683317124095
"49053","Washington County, Utah",183297,NA,6295.23163289038,29.1167999351029
"50013","Grand Isle County, Vermont",7335,NA,500.825536314229,14.6458186896402
"18153","Sullivan County, Indiana",20791,NA,1176.40654869735,17.6733120221255
"17085","Jo Daviess County, Illinois",21942,NA,1601.93561812907,13.6971796816819
"26075","Jackson County, Michigan",160637,NA,1873.79134270464,85.7283286238986
"19007","Appanoose County, Iowa",12279,NA,1337.04189547439,9.18370624103995
"55141","Wood County, Wisconsin",74138,NA,2096.32044012683,35.3657764246742
"72137","Toa Baja Municipio, Puerto Rico",74854,NA,60.7408267874075,1232.35069324934
"72077","Juncos Municipio, Puerto Rico",36928,NA,69.0022953816179,535.170602597628
"50007","Chittenden County, Vermont",168309,NA,1607.35194751865,104.711976900782
"05071","Johnson County, Arkansas",25925,NA,1771.80633094374,14.6319603600193
"51197","Wythe County, Virginia",28275,NA,1203.55604470242,23.4928818848573
"53007","Chelan County, Washington",79076,NA,7755.62585180436,10.1959534292907
"55073","Marathon County, Wisconsin",137820,NA,4082.79313184672,33.7563024991329
"55131","Washington County, Wisconsin",136842,NA,1128.21289134504,121.290938128582
"20011","Bourbon County, Kansas",14405,NA,1654.97809985938,8.70404267054892
"21213","Simpson County, Kentucky",19574,NA,612.372878083117,31.9641850587368
"40081","Lincoln County, Oklahoma",33734,NA,2501.50279648482,13.4854936190373
"72045","Comerío Municipio, Puerto Rico",18817,NA,73.853827668419,254.787065126571
